id,question,answers,label
683586,"What is the name of the driver for the bus that goes to rawat, rawalpindi","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683589,"What is the name of the driver for the bus that goes to RAWAL HOSPITAL
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683596,"What is the name of the driver for the bus that goes to  PAEC SOCIETY RAWAT
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683593,"What is the name of the driver for the bus that goes to MAIN ROAD
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683590,"What is the name of the driver for the bus that goes to KHANA PULL
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683594,"What is the name of the driver for the bus that goes to  KAK PULL
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683592,"What is the name of the driver for the bus that goes to JINNAH GARDEN
","{'answer_start': [4771], 'text': ['CHOWK, PAEC SOCIETY RAWAT""\nAqeel Iftikhar']}",Transport
683591,"What is the name of the driver for the bus that goes to HIGHWAY SAWAN GARDEN
","{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683587,What is the name of the driver for the bus that goes to ALI PURE,"{'answer_start': [4798], 'text': ['Aqeel Iftikhar']}",Transport
683599,"What is the vehicle number for the bus that goes to  T CHOWK
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683606,"What is the vehicle number for the bus that goes to TARLAI
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683609,What is the vehicle number for the bus that goes to River Gardens society,"{'answer_start': [6437], 'text': ['GE-796']}",Transport
683605,"What is the vehicle number for the bus that goes to RAWAL HOSPITAL
","{'answer_start': [6444], 'text': ['GE-796']}",Transport
683608,"What is the vehicle number for the bus that goes to rawat, rawalpindi
","{'answer_start': [6458], 'text': ['GE-796']}",Transport
683598,"What is the vehicle number for the bus that goes to  PAEC SOCIETY RAWAT
","{'answer_start': [6465], 'text': ['GE-796']}",Transport
683601,"What is the vehicle number for the bus that goes to MAIN ROAD
","{'answer_start': [6444], 'text': ['GE-796']}",Transport
683604,"What is the vehicle number for the bus that goes to KHANA PULL
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683600,"What is the vehicle number for the bus that goes to  KAK PULL
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683602,"What is the vehicle number for the bus that goes to JINNAH GARDEN
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683603,"What is the vehicle number for the bus that goes to HIGHWAY SAWAN GARDEN
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683607,"What is the vehicle number for the bus that goes to ALI PURE
","{'answer_start': [6437], 'text': ['GE-796']}",Transport
683611,"What are the stops on the route that goes to  T CHOWK
","{'answer_start': [6304], 'text': ['ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT']}",Transport
683620,"What are the stops on the route that goes to rawat, rawalpindi
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683618,"What are the stops on the route that goes to TARLAI
","{'answer_start': [6304], 'text': ['ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683621,"What are the stops on the route that goes to river gardens society
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683617,"What are the stops on the route that goes to RAWAL HOSPITAL
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683610,"What are the stops on the route that goes to  PAEC SOCIETY RAWAT
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683613,"What are the stops on the route that goes to MAIN ROAD
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683719,"What is the route number for the bus that goes to SHAH KAHLID
","{'answer_start': [9923], 'text': ['Route 43']}",Transport
683734,"What is the vehicle number for the bus that goes to KHANA PUL
","{'answer_start': [9747], 'text': ['GJ-793']}",Transport
683614,"What are the stops on the route that goes to JINNAH GARDEN
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683615,"What are the stops on the route that goes to HIGHWAY SAWAN GARDEN
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683619,"What are the stops on the route that goes to ALI PURE
","{'answer_start': [6303], 'text': ['""ALI PURE, TARLAI, RAWAL HOSPITAL, KHANA PULL, HIGHWAY SAWAN GARDEN, JINNAH GARDEN, MAIN ROAD, KAK PULL, T CHOWK, PAEC SOCIETY RAWAT""']}",Transport
683623,"What is the route number for the bus that goes to  T CHOWK
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683645,"What is the route number for the bus that goes to TARLAI
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683631,"What is the route number for the bus that goes to TARLAI
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683634,"What is the route number for the bus that goes to River Gardens society
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683630,"What is the route number for the bus that goes to RAWAL HOSPITAL
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683633,"What is the route number for the bus that goes to rawat, rawalpindi
","{'answer_start': [6675], 'text': ['Route 42']}",Transport
683622,"What is the route number for the bus that goes to  PAEC SOCIETY RAWAT
","{'answer_start': [6666], 'text': ['Route 42']}",Transport
683626,"What is the route number for the bus that goes to MAIN ROAD
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683629,"What is the route number for the bus that goes to KHANA PULL
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683625,"What is the route number for the bus that goes to  KAK PULL
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683624,"What is the route number for the bus that goes to  KAK PULL
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683627,"What is the route number for the bus that goes to JINNAH GARDEN
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683628,"What is the route number for the bus that goes to HIGHWAY SAWAN GARDEN
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683632,"What is the route number for the bus that goes to ALI PURE
","{'answer_start': [6657], 'text': ['Route 42']}",Transport
683636,"What is the contact number for the driver of the bus that goes to  T CHOWK
","{'answer_start': [6605], 'text': ['0346-5197805']}",Transport
683643,"What is the contact number for the driver of the bus that goes to TARLAI
","{'answer_start': [6592], 'text': ['0346-5197805']}",Transport
683647,What is the contact number for the driver of the bus that goes to River Gardens society,"{'answer_start': [6592], 'text': ['0346-5197805']}",Transport
683642,"What is the contact number for the driver of the bus that goes to RAWAL HOSPITAL
","{'answer_start': [6566], 'text': ['0346-5197805']}",Transport
683635,"What is the contact number for the driver of the bus that goes to  PAEC SOCIETY RAWAT
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683638,"What is the contact number for the driver of the bus that goes to MAIN ROAD
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683641,"What is the contact number for the driver of the bus that goes to KHANA PULL
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683637,"What is the contact number for the driver of the bus that goes to  KAK PULL
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683639,"What is the contact number for the driver of the bus that goes to JINNAH GARDEN
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683640,"What is the contact number for the driver of the bus that goes to HIGHWAY SAWAN GARDEN
","{'answer_start': [6579], 'text': ['0346-5197805']}",Transport
683646,"What is the contact number for the driver of the bus that goes to ALI PURE
","{'answer_start': [6566], 'text': ['0346-5197805']}",Transport
683681,"What is the vehicle number for Route 43?
","{'answer_start': [6935], 'text': ['GJ-793']}",Transport
683678,"What is the route number for the bus with vehicle number GJ-793?
","{'answer_start': [6757], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP']}",Transport
683675,"What is the name of the driver for the bus with vehicle number GJ-793?
","{'answer_start': [7180], 'text': ['Yasir Irfan']}",Transport
683670,"What is the name of the driver for the bus that goes to SHAH KAHLID
","{'answer_start': [7180], 'text': ['Yasir Irfan']}",Transport
683658,"What is the name of the driver for the bus that goes to PIR MEHR ALI SHAH STOP
","{'answer_start': [7180], 'text': ['Yasir Irfan']}",Transport
683668,"What is the name of the driver for the bus that goes to OLD AIRPORT
","{'answer_start': [7180], 'text': ['Yasir Irfan']}",Transport
683672,"What is the name of the driver for the bus that goes to KHANA PUL
","{'answer_start': [7180], 'text': ['Yasir Irfan']}",Transport
683662,"What is the name of the driver for the bus that goes to  KALMA CHOWK
","{'answer_start': [7192], 'text': ['Yasir Irfan']}",Transport
683667,"What is the name of the driver for the bus that goes to JINNAH PARK
","{'answer_start': [7204], 'text': ['Yasir Irfan']}",Transport
683664,"What is the name of the driver for the bus that goes to HARLEY STREET
","{'answer_start': [7204], 'text': ['Yasir Irfan']}",Transport
683671,"What is the name of the driver for the bus that goes to GULZAR-E-QUAID
","{'answer_start': [7192], 'text': ['Yasir Irfan']}",Transport
683661,"What is the name of the driver for the bus that goes to DHAMIAL ROAD GHULSHAN IQBAL
","{'answer_start': [7216], 'text': ['Yasir Irfan']}",Transport
683666,"What is the name of the driver for the bus that goes to CMH
","{'answer_start': [7216], 'text': ['Yasir Irfan']}",Transport
683673,"What is the name of the driver for the bus that goes to Chakri road, Rawalpindi
","{'answer_start': [7216], 'text': ['Yasir Irfan']}",Transport
683663,"What is the name of the driver for the bus that goes to  BAKRA MANDI
","{'answer_start': [7252], 'text': ['Yasir Irfan']}",Transport
683659,"What is the name of the driver for the bus that goes to CHAKRI ROAD
","{'answer_start': [7252], 'text': ['Yasir Irfan']}",Transport
683676,"What is the contact number for the driver of the bus with vehicle number GJ-793?
","{'answer_start': [6976], 'text': ['0315-5529615']}",Transport
683684,"What is the contact number for the driver of the bus that goes to ALI PURE
","{'answer_start': [60592], 'text': ['0346-5197805']}",Transport
683682,"What are the stops on Route 43?
","{'answer_start': [6757], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP']}",Transport
662019,Is there any public transport from PIEAS?,"{'answer_start': [51467], 'text': ['""Yes, there are several types of public transportation available from PIEAS, including wagons, Suzuki vans, and coasters. These transportation options can be found outside of the PIEAS campus and can be used to travel to various destinations.""']}",Transport
683713,"What are the stops on the route that goes to  BAKRA MANDI
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP']}",Transport
683710,"What are the stops on the route that goes to CHAKRI ROAD
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683695,"What are the stops on the route that goes to Chakri road, Rawalpindi
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683715,"What are the stops on the route that goes to CMH
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP']}",Transport
683711,"What are the stops on the route that goes to DHAMIAL ROAD GHULSHAN IQBAL
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683693,"What are the stops on the route that goes to GULZAR-E-QUAID
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683714,"What are the stops on the route that goes to HARLEY STREET
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683689,"What are the stops on the route that goes to JINNAH PARK
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683712,"What are the stops on the route that goes to  KALMA CHOWK
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
